Date,GHI (W/m2),Civil Building Demand (kW) - 1,Week Day,Month,Sin Hour
2019-01-16 13:00:00,258.65833333333336,574.579,2,1,9.933048616783237
2019-01-16 14:00:00,82.00583333333334,547.69,2,1,9.295593919237854
2019-01-16 15:00:00,65.80666666666666,509.818,2,1,8.024659857791692
2019-01-16 16:00:00,33.248333333333335,493.174,2,1,6.206858488414452
2019-01-16 17:00:00,12.508,482.968,2,1,3.96606997037041
2019-01-16 18:00:00,4.011583333333333,461.475,2,1,1.455000338086137
2019-01-16 19:00:00,5.150916666666666,387.582,2,1,-1.1552251627369503
2019-01-16 20:00:00,3.3996666666666666,307.835,2,1,-3.6867239778193617
2019-01-16 21:00:00,3.4453333333333336,245.753,2,1,-5.966978646412833
2019-01-16 22:00:00,3.3529166666666668,166.989,2,1,-7.840593581151714
2019-01-16 23:00:00,4.531083333333334,156.185,2,1,-9.179885020528637
2019-01-17 00:00:00,4.37175,155.217,3,1,-9.893582466233818
2019-01-17 01:00:00,2.64825,155.314,3,1,-9.933048616783237
2019-01-17 02:00:00,4.6265833333333335,132.962,3,1,-9.29559391923785
2019-01-17 03:00:00,4.083749999999999,126.899,3,1,-8.024659857791685
2019-01-17 04:00:00,3.738,123.897,3,1,-6.2068584884144515
2019-01-17 05:00:00,4.974833333333334,123.417,3,1,-3.9660699703704005
2019-01-17 06:00:00,3.612833333333333,142.688,3,1,-1.455000338086136
2019-01-17 07:00:00,4.567166666666667,151.522,3,1,1.1552251627369516
2019-01-17 08:00:00,74.75416666666666,250.211,3,1,3.686723977819363
2019-01-17 09:00:00,220.11666666666667,382.617,3,1,5.966978646412833
2019-01-17 10:00:00,360.18333333333334,429.085,3,1,7.8405935811517145
2019-01-17 11:00:00,452.7833333333333,491.997,3,1,9.17988502052864
2019-01-17 12:00:00,477.7833333333333,530.34,3,1,9.893582466233818
2019-01-17 13:00:00,506.65,516.554,3,1,9.933048616783237
2019-01-17 14:00:00,421.875,476.548,3,1,9.295593919237854
2019-01-17 15:00:00,302.4833333333333,465.285,3,1,8.024659857791692
2019-01-17 16:00:00,156.0575,460.181,3,1,6.206858488414452
2019-01-17 17:00:00,21.603166666666667,444.585,3,1,3.96606997037041
2019-01-17 18:00:00,1.48625,421.533,3,1,1.455000338086137
2019-01-17 19:00:00,3.0555,373.889,3,1,-1.1552251627369503
2019-01-17 20:00:00,3.0194166666666664,286.09,3,1,-3.6867239778193617
2019-01-17 21:00:00,3.135,225.173,3,1,-5.966978646412833
2019-01-17 22:00:00,4.171666666666667,170.369,3,1,-7.840593581151714
2019-01-17 23:00:00,4.164583333333333,158.246,3,1,-9.179885020528637
2019-01-18 00:00:00,3.9638333333333335,162.064,4,1,-9.893582466233818
2019-01-18 01:00:00,6.082916666666667,146.391,4,1,-9.933048616783237
2019-01-18 02:00:00,4.99775,144.878,4,1,-9.29559391923785
2019-01-18 03:00:00,5.457249999999999,140.471,4,1,-8.024659857791685
2019-01-18 04:00:00,4.342083333333334,133.18,4,1,-6.2068584884144515
2019-01-18 05:00:00,4.844166666666667,130.893,4,1,-3.9660699703704005
2019-01-18 06:00:00,5.595666666666666,153.011,4,1,-1.455000338086136
2019-01-18 07:00:00,6.166583333333333,174.167,4,1,1.1552251627369516
2019-01-18 08:00:00,64.0475,264.254,4,1,3.686723977819363
2019-01-18 09:00:00,209.24166666666667,405.006,4,1,5.966978646412833
2019-01-18 10:00:00,335.69166666666666,471.908,4,1,7.8405935811517145
2019-01-18 11:00:00,393.6583333333333,512.012,4,1,9.17988502052864
2019-01-18 12:00:00,393.6333333333334,531.044,4,1,9.893582466233818
2019-01-18 13:00:00,280.21666666666664,506.141,4,1,9.933048616783237
2019-01-18 14:00:00,181.95833333333331,445.915,4,1,9.295593919237854
2019-01-18 15:00:00,85.48,447.834,4,1,8.024659857791692
2019-01-18 16:00:00,39.458333333333336,455.455,4,1,6.206858488414452
2019-01-18 17:00:00,10.681333333333331,442.103,4,1,3.96606997037041
2019-01-18 18:00:00,3.346583333333333,397.73,4,1,1.455000338086137
2019-01-18 19:00:00,3.68825,330.791,4,1,-1.1552251627369503
2019-01-18 20:00:00,3.0256666666666665,249.614,4,1,-3.6867239778193617
2019-01-18 21:00:00,3.812333333333333,193.628,4,1,-5.966978646412833
2019-01-18 22:00:00,2.9125,154.897,4,1,-7.840593581151714
2019-01-18 23:00:00,4.269666666666667,145.359,4,1,-9.179885020528637
2019-01-19 00:00:00,3.803833333333333,145.767,5,1,-9.893582466233818
2019-01-19 01:00:00,4.787,145.769,5,1,-9.933048616783237
2019-01-19 02:00:00,4.19575,146.15,5,1,-9.29559391923785
2019-01-19 03:00:00,3.0211666666666663,137.722,5,1,-8.024659857791685
2019-01-19 04:00:00,3.939333333333333,122.598,5,1,-6.2068584884144515
2019-01-19 05:00:00,4.309,122.908,5,1,-3.9660699703704005
2019-01-19 06:00:00,4.175166666666667,122.701,5,1,-1.455000338086136
2019-01-19 07:00:00,4.6154166666666665,122.788,5,1,1.1552251627369516
2019-01-19 08:00:00,14.17875,141.299,5,1,3.686723977819363
2019-01-19 09:00:00,36.36416666666667,147.634,5,1,5.966978646412833
2019-01-19 10:00:00,250.04166666666663,161.4,5,1,7.8405935811517145
2019-01-19 11:00:00,291.7083333333333,169.489,5,1,9.17988502052864
2019-01-19 12:00:00,100.40833333333336,174.693,5,1,9.893582466233818
2019-01-19 13:00:00,105.925,180.824,5,1,9.933048616783237
2019-01-19 14:00:00,76.155,181.144,5,1,9.295593919237854
2019-01-19 15:00:00,29.46608333333333,183.614,5,1,8.024659857791692
2019-01-19 16:00:00,43.78333333333333,194.268,5,1,6.206858488414452
2019-01-19 17:00:00,10.10775,189.6,5,1,3.96606997037041
2019-01-19 18:00:00,4.135583333333334,184.726,5,1,1.455000338086137
2019-01-19 19:00:00,3.24925,179.948,5,1,-1.1552251627369503
2019-01-19 20:00:00,4.5873333333333335,173.631,5,1,-3.6867239778193617
2019-01-19 21:00:00,4.402833333333334,162.929,5,1,-5.966978646412833
2019-01-19 22:00:00,3.533,158.824,5,1,-7.840593581151714
2019-01-19 23:00:00,3.5658333333333334,159.064,5,1,-9.179885020528637
2019-01-20 00:00:00,3.8315,154.318,6,1,-9.893582466233818
2019-01-20 01:00:00,3.7271666666666663,148.172,6,1,-9.933048616783237
2019-01-20 02:00:00,5.88,143.471,6,1,-9.29559391923785
2019-01-20 03:00:00,5.327083333333333,138.85,6,1,-8.024659857791685
2019-01-20 04:00:00,4.9590000000000005,133.558,6,1,-6.2068584884144515
2019-01-20 05:00:00,5.8325,129.306,6,1,-3.9660699703704005
2019-01-20 06:00:00,8.218833333333334,119.381,6,1,-1.455000338086136
2019-01-20 07:00:00,6.012666666666667,118.108,6,1,1.1552251627369516
2019-01-20 08:00:00,78.85083333333334,122.25,6,1,3.686723977819363
2019-01-20 09:00:00,196.28916666666663,119.109,6,1,5.966978646412833
2019-01-20 10:00:00,302.9166666666667,119.682,6,1,7.8405935811517145
2019-01-20 11:00:00,421.225,128.665,6,1,9.17988502052864
2019-01-20 12:00:00,472.25,128.997,6,1,9.893582466233818
2019-01-20 13:00:00,422.5333333333333,131.816,6,1,9.933048616783237
2019-01-20 14:00:00,370.1333333333334,133.039,6,1,9.295593919237854
2019-01-20 15:00:00,331.4833333333333,142.653,6,1,8.024659857791692
2019-01-20 16:00:00,165.625,153.257,6,1,6.206858488414452
2019-01-20 17:00:00,25.292666666666666,155.776,6,1,3.96606997037041
2019-01-20 18:00:00,8.239749999999999,154.711,6,1,1.455000338086137
2019-01-20 19:00:00,6.559916666666666,160.315,6,1,-1.1552251627369503
2019-01-20 20:00:00,6.833833333333334,156.069,6,1,-3.6867239778193617
2019-01-20 21:00:00,9.58,149.466,6,1,-5.966978646412833
2019-01-20 22:00:00,6.67025,146.081,6,1,-7.840593581151714
2019-01-20 23:00:00,8.06,147.965,6,1,-9.179885020528637
2019-01-21 00:00:00,8.55325,144.132,0,1,-9.893582466233818
2019-01-21 01:00:00,8.506583333333333,134.748,0,1,-9.933048616783237
2019-01-21 02:00:00,7.947166666666667,137.324,0,1,-9.29559391923785
2019-01-21 03:00:00,9.62475,136.904,0,1,-8.024659857791685
2019-01-21 04:00:00,9.0635,130.272,0,1,-6.2068584884144515
2019-01-21 05:00:00,7.267916666666667,127.095,0,1,-3.9660699703704005
2019-01-21 06:00:00,8.89725,144.207,0,1,-1.455000338086136
2019-01-21 07:00:00,10.036166666666666,161.03,0,1,1.1552251627369516
2019-01-21 08:00:00,75.97666666666667,262.458,0,1,3.686723977819363
2019-01-21 09:00:00,238.625,411.142,0,1,5.966978646412833
2019-01-21 10:00:00,380.31666666666666,470.743,0,1,7.8405935811517145
2019-01-21 11:00:00,481.51666666666665,515.885,0,1,9.17988502052864
2019-01-21 12:00:00,527.0500000000001,534.514,0,1,9.893582466233818
2019-01-21 13:00:00,533.4166666666666,519.51,0,1,9.933048616783237
2019-01-21 14:00:00,461.9583333333333,492.548,0,1,9.295593919237854
2019-01-21 15:00:00,328.3666666666667,480.175,0,1,8.024659857791692
2019-01-21 16:00:00,173.35833333333335,446.175,0,1,6.206858488414452
2019-01-21 17:00:00,30.450166666666664,429.142,0,1,3.96606997037041
2019-01-21 18:00:00,4.20525,414.328,0,1,1.455000338086137
2019-01-21 19:00:00,3.5124166666666667,384.327,0,1,-1.1552251627369503
2019-01-21 20:00:00,4.214333333333333,279.3,0,1,-3.6867239778193617
2019-01-21 21:00:00,3.812666666666667,216.963,0,1,-5.966978646412833
2019-01-21 22:00:00,5.12775,186.33,0,1,-7.840593581151714
2019-01-21 23:00:00,4.200833333333334,151.286,0,1,-9.179885020528637
2019-01-22 00:00:00,4.739,147.624,1,1,-9.893582466233818
2019-01-22 01:00:00,5.085416666666666,142.532,1,1,-9.933048616783237
2019-01-22 02:00:00,2.7559166666666663,133.751,1,1,-9.29559391923785
2019-01-22 03:00:00,4.151416666666667,132.442,1,1,-8.024659857791685
2019-01-22 04:00:00,4.2535,129.994,1,1,-6.2068584884144515
2019-01-22 05:00:00,3.879583333333333,130.963,1,1,-3.9660699703704005
2019-01-22 06:00:00,4.848833333333333,161.336,1,1,-1.455000338086136
2019-01-22 07:00:00,2.6055,180.553,1,1,1.1552251627369516
2019-01-22 08:00:00,58.10166666666667,277.599,1,1,3.686723977819363
2019-01-22 09:00:00,212.0583333333333,410.478,1,1,5.966978646412833
2019-01-22 10:00:00,246.54166666666663,469.587,1,1,7.8405935811517145
2019-01-22 11:00:00,295.31666666666666,494.996,1,1,9.17988502052864
2019-01-22 12:00:00,267.02,510.49,1,1,9.893582466233818
2019-01-22 13:00:00,270.1125,511.509,1,1,9.933048616783237
2019-01-22 14:00:00,192.5483333333333,490.145,1,1,9.295593919237854
2019-01-22 15:00:00,147.10833333333335,509.521,1,1,8.024659857791692
2019-01-22 16:00:00,55.91833333333333,498.81,1,1,6.206858488414452
2019-01-22 17:00:00,11.931166666666668,447.902,1,1,3.96606997037041
2019-01-22 18:00:00,3.245,433.24,1,1,1.455000338086137
2019-01-22 19:00:00,2.0955,363.686,1,1,-1.1552251627369503
2019-01-22 20:00:00,2.2065,268.584,1,1,-3.6867239778193617
2019-01-22 21:00:00,1.9709166666666669,233.746,1,1,-5.966978646412833
2019-01-22 22:00:00,2.042666666666667,179.95,1,1,-7.840593581151714
2019-01-22 23:00:00,2.03325,145.017,1,1,-9.179885020528637
2019-01-23 00:00:00,2.1809166666666666,137.726,2,1,-9.893582466233818
2019-01-23 01:00:00,3.890916666666667,137.359,2,1,-9.933048616783237
2019-01-23 02:00:00,4.509916666666666,135.512,2,1,-9.29559391923785
2019-01-23 03:00:00,2.947083333333333,132.674,2,1,-8.024659857791685
2019-01-23 04:00:00,3.6534166666666663,128.196,2,1,-6.2068584884144515
2019-01-23 05:00:00,2.83175,136.716,2,1,-3.9660699703704005
2019-01-23 06:00:00,3.07175,172.259,2,1,-1.455000338086136
2019-01-23 07:00:00,4.336250000000001,179.828,2,1,1.1552251627369516
2019-01-23 08:00:00,30.7725,264.513,2,1,3.686723977819363
2019-01-23 09:00:00,164.415,385.182,2,1,5.966978646412833
2019-01-23 10:00:00,264.725,456.088,2,1,7.8405935811517145
2019-01-23 11:00:00,261.96666666666664,496.038,2,1,9.17988502052864
2019-01-23 12:00:00,340.8,483.243,2,1,9.893582466233818
2019-01-23 13:00:00,271.1166666666667,464.043,2,1,9.933048616783237
2019-01-23 14:00:00,161.975,440.387,2,1,9.295593919237854
2019-01-23 15:00:00,140.76666666666668,452.277,2,1,8.024659857791692
2019-01-23 16:00:00,81.39166666666667,436.786,2,1,6.206858488414452
2019-01-23 17:00:00,13.357583333333332,447.395,2,1,3.96606997037041
2019-01-23 18:00:00,11.928583333333334,420.525,2,1,1.455000338086137
2019-01-23 19:00:00,4.147333333333333,331.771,2,1,-1.1552251627369503
2019-01-23 20:00:00,3.4250833333333333,240.164,2,1,-3.6867239778193617
2019-01-23 21:00:00,4.690083333333333,196.378,2,1,-5.966978646412833
2019-01-23 22:00:00,2.991083333333333,163.185,2,1,-7.840593581151714
2019-01-23 23:00:00,6.4623333333333335,142.013,2,1,-9.179885020528637
2019-01-24 00:00:00,3.8796666666666666,141.59,3,1,-9.893582466233818
2019-01-24 01:00:00,3.6975833333333337,134.55,3,1,-9.933048616783237
2019-01-24 02:00:00,4.562916666666667,130.572,3,1,-9.29559391923785
2019-01-24 03:00:00,4.032,130.617,3,1,-8.024659857791685
2019-01-24 04:00:00,5.377583333333333,129.564,3,1,-6.2068584884144515
2019-01-24 05:00:00,2.922,131.193,3,1,-3.9660699703704005
2019-01-24 06:00:00,2.7118333333333333,131.766,3,1,-1.455000338086136
2019-01-24 07:00:00,3.397333333333333,168.741,3,1,1.1552251627369516
2019-01-24 08:00:00,24.382500000000004,263.208,3,1,3.686723977819363
2019-01-24 09:00:00,159.80416666666667,390.118,3,1,5.966978646412833
2019-01-24 10:00:00,254.84166666666667,437.07,3,1,7.8405935811517145
2019-01-24 11:00:00,454.4666666666667,445.516,3,1,9.17988502052864
2019-01-24 12:00:00,453.44166666666666,464.508,3,1,9.893582466233818
2019-01-24 13:00:00,270.55833333333334,461.882,3,1,9.933048616783237
2019-01-24 14:00:00,368.5583333333333,438.389,3,1,9.295593919237854
2019-01-24 15:00:00,314.9833333333333,419.694,3,1,8.024659857791692
2019-01-24 16:00:00,215.45833333333331,393.475,3,1,6.206858488414452
2019-01-24 17:00:00,49.74908333333334,409.562,3,1,3.96606997037041
2019-01-24 18:00:00,4.699666666666666,398.018,3,1,1.455000338086137
2019-01-24 19:00:00,4.3109166666666665,328.971,3,1,-1.1552251627369503
2019-01-24 20:00:00,5.732916666666667,238.518,3,1,-3.6867239778193617
2019-01-24 21:00:00,5.405333333333334,201.384,3,1,-5.966978646412833
2019-01-24 22:00:00,3.318833333333333,157.864,3,1,-7.840593581151714
2019-01-24 23:00:00,5.036083333333333,138.682,3,1,-9.179885020528637
2019-01-25 00:00:00,5.746666666666667,140.685,4,1,-9.893582466233818
2019-01-25 01:00:00,4.975666666666666,137.209,4,1,-9.933048616783237
2019-01-25 02:00:00,5.33625,132.866,4,1,-9.29559391923785
2019-01-25 03:00:00,5.39425,127.981,4,1,-8.024659857791685
2019-01-25 04:00:00,4.394,126.016,4,1,-6.2068584884144515
2019-01-25 05:00:00,6.2980833333333335,123.587,4,1,-3.9660699703704005
2019-01-25 06:00:00,4.207333333333334,126.248,4,1,-1.455000338086136
2019-01-25 07:00:00,6.429916666666666,170.062,4,1,1.1552251627369516
2019-01-25 08:00:00,85.39999999999999,268.932,4,1,3.686723977819363
2019-01-25 09:00:00,245.575,407.888,4,1,5.966978646412833
2019-01-25 10:00:00,390.45,449.639,4,1,7.8405935811517145
2019-01-25 11:00:00,494.3666666666666,443.137,4,1,9.17988502052864
2019-01-25 12:00:00,540.6666666666666,454.373,4,1,9.893582466233818
2019-01-25 13:00:00,532.5083333333333,467.928,4,1,9.933048616783237
2019-01-25 14:00:00,468.275,438.335,4,1,9.295593919237854
2019-01-25 15:00:00,344.475,441.474,4,1,8.024659857791692
2019-01-25 16:00:00,190.025,380.941,4,1,6.206858488414452
2019-01-25 17:00:00,37.73316666666667,369.374,4,1,3.96606997037041
2019-01-25 18:00:00,2.194,331.242,4,1,1.455000338086137
2019-01-25 19:00:00,3.6224166666666666,283.734,4,1,-1.1552251627369503
2019-01-25 20:00:00,3.638916666666667,212.769,4,1,-3.6867239778193617
2019-01-25 21:00:00,2.1944166666666667,165.304,4,1,-5.966978646412833
2019-01-25 22:00:00,2.746,129.642,4,1,-7.840593581151714
2019-01-25 23:00:00,1.659166666666667,126.758,4,1,-9.179885020528637
2019-01-26 00:00:00,3.2448333333333337,120.655,5,1,-9.893582466233818
2019-01-26 01:00:00,4.405916666666667,118.68,5,1,-9.933048616783237
2019-01-26 02:00:00,3.5496666666666665,115.973,5,1,-9.29559391923785
2019-01-26 03:00:00,2.901,115.116,5,1,-8.024659857791685
2019-01-26 04:00:00,4.265333333333333,112.878,5,1,-6.2068584884144515
2019-01-26 05:00:00,4.78175,108.957,5,1,-3.9660699703704005
2019-01-26 06:00:00,5.43475,105.523,5,1,-1.455000338086136
2019-01-26 07:00:00,7.017416666666667,106.869,5,1,1.1552251627369516
2019-01-26 08:00:00,87.75,116.032,5,1,3.686723977819363
2019-01-26 09:00:00,253.08333333333331,137.943,5,1,5.966978646412833
2019-01-26 10:00:00,397.85,139.744,5,1,7.8405935811517145
2019-01-26 11:00:00,501.8083333333333,145.737,5,1,9.17988502052864
2019-01-26 12:00:00,549.9416666666667,141.263,5,1,9.893582466233818
2019-01-26 13:00:00,537.5916666666667,143.311,5,1,9.933048616783237
2019-01-26 14:00:00,469.7083333333333,145.231,5,1,9.295593919237854
2019-01-26 15:00:00,344.31666666666666,144.109,5,1,8.024659857791692
2019-01-26 16:00:00,186.60833333333332,141.487,5,1,6.206858488414452
2019-01-26 17:00:00,36.67241666666667,143.99,5,1,3.96606997037041
2019-01-26 18:00:00,0.8766666666666666,140.509,5,1,1.455000338086137
2019-01-26 19:00:00,1.6959166666666663,138.106,5,1,-1.1552251627369503
2019-01-26 20:00:00,3.045916666666667,132.976,5,1,-3.6867239778193617
2019-01-26 21:00:00,4.242166666666667,127.238,5,1,-5.966978646412833
2019-01-26 22:00:00,3.2195,123.042,5,1,-7.840593581151714
2019-01-26 23:00:00,3.454916666666666,125.117,5,1,-9.179885020528637
2019-01-27 00:00:00,5.001166666666666,123.506,6,1,-9.893582466233818
2019-01-27 01:00:00,2.3405,119.624,6,1,-9.933048616783237
2019-01-27 02:00:00,2.94275,116.863,6,1,-9.29559391923785
2019-01-27 03:00:00,3.212666666666667,115.857,6,1,-8.024659857791685
2019-01-27 04:00:00,2.850583333333333,113.61,6,1,-6.2068584884144515
2019-01-27 05:00:00,3.111083333333333,109.584,6,1,-3.9660699703704005
2019-01-27 06:00:00,3.549583333333333,103.811,6,1,-1.455000338086136
2019-01-27 07:00:00,4.613166666666667,100.629,6,1,1.1552251627369516
2019-01-27 08:00:00,73.79166666666667,103.905,6,1,3.686723977819363
2019-01-27 09:00:00,174.83416666666668,101.888,6,1,5.966978646412833
2019-01-27 10:00:00,234.775,102.717,6,1,7.8405935811517145
2019-01-27 11:00:00,164.59166666666667,106.719,6,1,9.17988502052864
2019-01-27 12:00:00,213.28333333333333,108.394,6,1,9.893582466233818
2019-01-27 13:00:00,274.96666666666664,107.804,6,1,9.933048616783237
2019-01-27 14:00:00,332.85,111.953,6,1,9.295593919237854
2019-01-27 15:00:00,223.125,120.067,6,1,8.024659857791692
2019-01-27 16:00:00,119.8075,130.765,6,1,6.206858488414452
2019-01-27 17:00:00,19.12633333333333,131.937,6,1,3.96606997037041
2019-01-27 18:00:00,4.770416666666667,141.41,6,1,1.455000338086137
2019-01-27 19:00:00,5.896249999999999,141.233,6,1,-1.1552251627369503
2019-01-27 20:00:00,2.294,140.868,6,1,-3.6867239778193617
2019-01-27 21:00:00,2.5225,128.906,6,1,-5.966978646412833
2019-01-27 22:00:00,2.7718333333333334,129.499,6,1,-7.840593581151714
2019-01-27 23:00:00,3.3465000000000003,133.589,6,1,-9.179885020528637
2019-01-28 00:00:00,4.632499999999999,132.121,0,1,-9.893582466233818
2019-01-28 01:00:00,4.2415,129.0,0,1,-9.933048616783237
2019-01-28 02:00:00,6.136416666666666,122.41,0,1,-9.29559391923785
2019-01-28 03:00:00,4.2026666666666666,121.142,0,1,-8.024659857791685
2019-01-28 04:00:00,9.0995,120.294,0,1,-6.2068584884144515
2019-01-28 05:00:00,6.900916666666667,119.152,0,1,-3.9660699703704005
2019-01-28 06:00:00,11.641416666666666,132.259,0,1,-1.455000338086136
2019-01-28 07:00:00,11.578166666666666,154.216,0,1,1.1552251627369516
2019-01-28 08:00:00,87.50833333333333,232.381,0,1,3.686723977819363
2019-01-28 09:00:00,76.74583333333334,373.703,0,1,5.966978646412833
2019-01-28 10:00:00,110.61,452.315,0,1,7.8405935811517145
2019-01-28 11:00:00,347.4166666666667,506.621,0,1,9.17988502052864
2019-01-28 12:00:00,243.42500000000004,511.121,0,1,9.893582466233818
2019-01-28 13:00:00,220.39166666666668,511.825,0,1,9.933048616783237
2019-01-28 14:00:00,166.66666666666666,514.877,0,1,9.295593919237854
2019-01-28 15:00:00,113.54166666666669,480.263,0,1,8.024659857791692
2019-01-28 16:00:00,67.29666666666667,473.9,0,1,6.206858488414452
2019-01-28 17:00:00,16.17875,455.19,0,1,3.96606997037041
2019-01-28 18:00:00,5.014666666666667,420.969,0,1,1.455000338086137
2019-01-28 19:00:00,5.469666666666666,368.876,0,1,-1.1552251627369503
2019-01-28 20:00:00,7.052666666666667,264.22,0,1,-3.6867239778193617
2019-01-28 21:00:00,4.26725,220.935,0,1,-5.966978646412833
2019-01-28 22:00:00,6.6875,188.496,0,1,-7.840593581151714
2019-01-28 23:00:00,9.817166666666669,159.169,0,1,-9.179885020528637
2019-01-29 00:00:00,8.668833333333334,149.632,1,1,-9.893582466233818
2019-01-29 01:00:00,6.360166666666667,147.262,1,1,-9.933048616783237
2019-01-29 02:00:00,8.6515,124.887,1,1,-9.29559391923785
2019-01-29 03:00:00,15.499666666666668,120.792,1,1,-8.024659857791685
2019-01-29 04:00:00,12.681166666666668,115.853,1,1,-6.2068584884144515
2019-01-29 05:00:00,22.21166666666667,125.688,1,1,-3.9660699703704005
2019-01-29 06:00:00,13.590000000000002,148.755,1,1,-1.455000338086136
2019-01-29 07:00:00,12.691416666666669,162.31,1,1,1.1552251627369516
2019-01-29 08:00:00,70.9425,242.624,1,1,3.686723977819363
2019-01-29 09:00:00,172.24166666666667,376.856,1,1,5.966978646412833
2019-01-29 10:00:00,297.90833333333336,433.697,1,1,7.8405935811517145
2019-01-29 11:00:00,350.725,428.261,1,1,9.17988502052864
2019-01-29 12:00:00,342.4833333333333,452.22,1,1,9.893582466233818
2019-01-29 13:00:00,279.2,457.318,1,1,9.933048616783237
2019-01-29 14:00:00,261.7416666666667,446.326,1,1,9.295593919237854
2019-01-29 15:00:00,216.9333333333333,452.778,1,1,8.024659857791692
2019-01-29 16:00:00,61.1325,467.595,1,1,6.206858488414452
2019-01-29 17:00:00,30.30633333333333,476.734,1,1,3.96606997037041
2019-01-29 18:00:00,2.13725,463.78,1,1,1.455000338086137
2019-01-29 19:00:00,2.95875,368.266,1,1,-1.1552251627369503
2019-01-29 20:00:00,3.42225,263.957,1,1,-3.6867239778193617
2019-01-29 21:00:00,2.9956666666666667,222.816,1,1,-5.966978646412833
2019-01-29 22:00:00,2.3679166666666664,208.235,1,1,-7.840593581151714
2019-01-29 23:00:00,2.838833333333333,177.589,1,1,-9.179885020528637
2019-01-30 00:00:00,4.131,169.774,2,1,-9.893582466233818
2019-01-30 01:00:00,3.02525,161.114,2,1,-9.933048616783237
2019-01-30 02:00:00,3.2586666666666666,148.775,2,1,-9.29559391923785
2019-01-30 03:00:00,3.6536666666666666,139.184,2,1,-8.024659857791685
2019-01-30 04:00:00,2.23175,134.593,2,1,-6.2068584884144515
2019-01-30 05:00:00,4.068833333333333,131.157,2,1,-3.9660699703704005
2019-01-30 06:00:00,3.270583333333333,143.023,2,1,-1.455000338086136
2019-01-30 07:00:00,3.7875833333333335,172.328,2,1,1.1552251627369516
2019-01-30 08:00:00,40.090833333333336,251.962,2,1,3.686723977819363
2019-01-30 09:00:00,76.58916666666667,415.001,2,1,5.966978646412833
2019-01-30 10:00:00,63.375,464.144,2,1,7.8405935811517145
2019-01-30 11:00:00,110.19833333333332,461.461,2,1,9.17988502052864
2019-01-30 12:00:00,162.42916666666667,470.926,2,1,9.893582466233818
2019-01-30 13:00:00,195.79166666666663,468.207,2,1,9.933048616783237
2019-01-30 14:00:00,130.525,460.269,2,1,9.295593919237854
2019-01-30 15:00:00,144.14166666666668,492.325,2,1,8.024659857791692
2019-01-30 16:00:00,84.2025,487.142,2,1,6.206858488414452
2019-01-30 17:00:00,29.80366666666667,443.979,2,1,3.96606997037041
2019-01-30 18:00:00,3.2608333333333337,412.511,2,1,1.455000338086137
2019-01-30 19:00:00,1.7909166666666667,375.513,2,1,-1.1552251627369503
2019-01-30 20:00:00,2.68875,264.049,2,1,-3.6867239778193617
2019-01-30 21:00:00,3.8015,211.972,2,1,-5.966978646412833
2019-01-30 22:00:00,2.7695833333333333,159.773,2,1,-7.840593581151714
2019-01-30 23:00:00,2.8111666666666664,147.525,2,1,-9.179885020528637
2019-01-31 00:00:00,2.8823333333333334,145.685,3,1,-9.893582466233818
2019-01-31 01:00:00,2.7092500000000004,138.497,3,1,-9.933048616783237
2019-01-31 02:00:00,2.337916666666666,138.101,3,1,-9.29559391923785
2019-01-31 03:00:00,4.292166666666667,135.963,3,1,-8.024659857791685
2019-01-31 04:00:00,3.09225,133.234,3,1,-6.2068584884144515
2019-01-31 05:00:00,2.591666666666667,127.306,3,1,-3.9660699703704005
2019-01-31 06:00:00,2.347,157.564,3,1,-1.455000338086136
2019-01-31 07:00:00,3.60475,172.872,3,1,1.1552251627369516
2019-01-31 08:00:00,33.001666666666665,253.802,3,1,3.686723977819363
2019-01-31 09:00:00,136.6266666666667,385.141,3,1,5.966978646412833
2019-01-31 10:00:00,208.39166666666665,450.346,3,1,7.8405935811517145
2019-01-31 11:00:00,199.80916666666667,455.648,3,1,9.17988502052864
2019-01-31 12:00:00,314.76666666666665,458.945,3,1,9.893582466233818
2019-01-31 13:00:00,232.4416666666667,473.147,3,1,9.933048616783237
2019-01-31 14:00:00,149.04166666666666,483.534,3,1,9.295593919237854
2019-01-31 15:00:00,91.84250000000002,464.008,3,1,8.024659857791692
2019-01-31 16:00:00,48.064166666666665,447.581,3,1,6.206858488414452
2019-01-31 17:00:00,7.981666666666666,425.341,3,1,3.96606997037041
2019-01-31 18:00:00,2.6906666666666665,415.562,3,1,1.455000338086137
2019-01-31 19:00:00,2.25225,352.353,3,1,-1.1552251627369503
2019-01-31 20:00:00,1.9176666666666664,247.99,3,1,-3.6867239778193617
2019-01-31 21:00:00,1.4515,206.128,3,1,-5.966978646412833
2019-01-31 22:00:00,1.4675833333333337,162.814,3,1,-7.840593581151714
2019-01-31 23:00:00,1.8255,143.406,3,1,-9.179885020528637
2019-02-01 00:00:00,1.5971666666666666,135.063,4,2,-9.893582466233818
2019-02-01 01:00:00,2.400333333333333,107.08,4,2,-9.933048616783237
2019-02-01 02:00:00,3.58925,109.023,4,2,-9.29559391923785
2019-02-01 03:00:00,2.596416666666667,109.115,4,2,-8.024659857791685
2019-02-01 04:00:00,2.09325,107.676,4,2,-6.2068584884144515
2019-02-01 05:00:00,1.59725,105.913,4,2,-3.9660699703704005
2019-02-01 06:00:00,1.73325,123.217,4,2,-1.455000338086136
